100
0	0	0	4	4	42	0	0	0	0	0	0	0	0	0	0	0	22	0	97	0	41	0	76	66	19	18	11	0	0	0	0	0	16	0	0	0	0	0	0	63	0	60	0	62	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	33	0	0	0	0	0	98	0	0	0	97	0	98	0	0	0	0	0	0	0	0	0	0	0	39	0	0	
0	0	0	45	0	0	95	27	0	0	0	0	0	0	0	0	0	46	0	0	0	42	0	0	0	0	0	0	32	0	27	0	0	0	0	20	21	0	0	0	0	0	62	0	0	58	0	2	0	0	24	0	0	0	0	0	0	78	0	0	0	63	0	0	0	0	5	0	0	74	45	0	43	49	16	0	0	22	0	0	0	0	0	0	60	0	78	0	0	0	0	0	38	0	63	0	0	0	0	0	
0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	65	17	92	17	99	0	0	0	0	0	0	0	2	0	0	0	0	0	33	0	0	42	0	0	22	72	54	34	0	0	14	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	98	0	0	0	0	12	33	0	0	0	0	0	29	0	0	0	12	0	0	0	0	16	53	0	0	0	0	0	0	0	0	0	0	74	0	0	0	26	92	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	42	0	49	0	0	0	0	0	13	0	0	0	0	0	0	0	53	23	0	0	0	0	0	85	0	0	0	0	0	51	0	0	0	0	0	0	82	0	66	51	99	0	0	0	65	0	0	0	0	48	0	61	0	19	0	0	0	0	48	93	0	0	0	0	52	5	0	0	0	
0	0	97	0	0	12	0	0	0	90	0	0	0	0	0	0	27	0	0	0	22	0	0	0	0	51	6	0	0	0	0	0	54	0	0	0	0	89	52	0	0	0	34	0	0	0	0	0	32	0	0	4	73	0	75	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	46	0	71	0	30	0	0	77	0	0	31	0	0	19	0	0	0	0	73	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	42	0	0	96	78	0	0	50	0	0	0	0	37	0	37	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	53	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	
0	33	0	85	0	0	0	0	0	0	0	0	17	0	27	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	35	29	34	32	0	25	0	0	0	0	0	0	0	57	0	32	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	36	0	48	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	69	57	0	0	81	0	
0	0	0	0	78	0	15	0	0	0	22	46	92	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	27	0	0	4	0	0	0	0	0	0	0	31	0	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	48	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	
0	0	0	0	0	0	69	0	0	0	0	0	17	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	71	99	83	0	0	0	0	0	0	0	0	47	22	0	93	92	0	49	37	0	0	0	0	0	44	0	0	0	0	0	47	21	52	0	0	34	0	0	0	0	0	0	0	52	0	0	0	95	0	0	35	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	
0	6	0	0	0	0	0	0	0	95	97	0	99	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	95	0	0	0	0	97	74	0	0	0	0	53	10	0	0	0	0	0	34	0	98	0	65	0	0	0	66	0	0	0	89	0	78	0	12	61	0	0	45	56	0	95	0	0	0	0	100	0	97	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	17	99	13	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	61	0	10	73	24	0	0	20	9	0	0	0	0	0	0	0	89	16	0	0	0	18	27	0	96	61	0	0	0	14	0	0	0	0	0	72	87	0	93	69	0	0	0	0	91	100	0	99	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9	0	0	0	0	94	0	80	0	
0	0	0	25	0	0	0	18	0	0	41	42	0	83	0	96	0	0	0	0	0	0	65	53	0	78	0	0	0	0	0	28	0	0	0	0	0	0	29	90	0	0	0	0	0	57	0	5	56	0	0	0	0	0	0	0	0	0	0	0	0	35	0	47	30	0	37	0	22	0	26	0	23	0	0	54	0	75	0	0	14	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	97	
0	0	0	0	0	54	0	0	0	89	0	0	0	0	0	78	0	0	0	0	0	65	0	95	0	0	0	27	0	0	0	0	0	0	0	0	41	0	0	0	41	52	69	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	99	84	0	84	0	0	0	0	0	0	0	0	0	0	0	31	15	0	0	0	7	3	0	0	0	0	0	0	0	0	99	0	
0	0	57	0	0	0	0	90	0	0	76	0	0	0	0	0	88	0	0	0	0	53	95	0	0	0	0	0	44	0	78	0	0	0	57	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	10	75	0	0	0	0	83	12	0	0	0	0	14	0	0	0	0	0	0	0	0	60	0	36	0	0	0	0	0	0	29	0	0	0	0	0	19	0	0	0	0	19	0	21	39	
0	0	0	0	0	0	0	0	91	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	43	0	0	98	0	0	0	0	0	0	90	0	0	0	56	0	0	0	0	91	0	0	0	84	0	0	93	0	0	56	80	0	27	0	0	91	84	0	0	95	23	0	71	0	0	0	0	0	34	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	
48	0	0	0	0	94	0	26	52	0	19	0	0	0	51	50	0	12	0	42	0	78	0	0	0	0	0	0	0	94	0	0	7	62	0	0	0	0	0	0	0	0	63	0	0	0	0	79	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	37	0	75	0	0	77	0	0	0	0	94	0	0	0	0	10	51	0	0	
0	8	52	0	0	4	0	0	58	0	18	0	0	0	6	0	0	0	0	0	61	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	49	0	0	0	0	0	18	81	0	0	0	0	0	0	21	67	71	0	0	0	0	0	0	68	0	0	0	55	65	0	0	0	13	4	52	0	0	18	0	0	0	0	0	44	0	97	0	0	0	0	0	0	0	0	0	21	0	0	0	0	
0	24	0	0	58	0	0	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	86	96	0	0	0	25	0	12	0	2	17	0	0	0	0	0	0	0	0	27	0	74	0	62	0	0	0	0	0	0	0	0	83	5	0	0	0	8	0	0	0	25	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	90	0	50	0	0	0	0	0	
0	0	0	0	0	3	0	0	0	0	0	32	0	0	0	0	0	0	95	0	10	0	0	44	0	0	0	86	0	75	0	0	0	45	0	0	0	0	0	17	0	0	0	0	14	0	0	73	70	0	0	19	16	69	0	57	0	66	0	0	0	0	0	0	0	0	42	54	0	0	0	0	0	0	0	0	22	62	10	78	0	90	41	0	99	75	0	81	0	0	0	0	0	0	0	0	0	0	0	0	
0	78	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	94	0	96	75	0	62	0	0	0	0	0	0	0	64	0	0	0	38	0	0	0	0	0	0	27	0	0	0	19	0	0	0	0	50	0	0	76	0	0	0	0	26	0	0	0	0	78	0	0	0	0	67	0	0	0	28	0	0	87	0	0	11	0	0	0	0	0	0	0	0	14	0	0	0	0	
0	0	85	62	0	0	0	0	0	36	0	27	0	0	0	37	0	92	0	95	24	0	0	78	43	0	0	0	0	62	0	0	0	0	0	0	0	60	36	0	0	0	96	5	0	37	0	0	0	0	0	0	0	0	0	88	34	0	0	17	0	0	0	43	43	0	0	0	0	49	0	0	0	0	0	0	0	0	75	90	0	0	52	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	
0	47	0	0	0	0	44	0	36	0	0	0	0	42	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	65	0	5	0	0	0	54	90	0	0	0	0	0	0	0	0	34	50	0	74	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	30	0	0	0	0	59	0	0	0	43	0	0	66	38	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	16	0	0	0	0	0	54	37	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	22	66	0	0	0	16	0	0	0	82	0	0	68	0	37	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	51	
0	10	0	0	0	0	0	0	39	0	16	0	33	49	0	0	35	0	0	0	20	0	0	0	98	62	0	25	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	22	0	0	0	7	0	0	0	0	0	0	22	0	0	0	45	0	0	95	93	54	0	0	21	0	44	18	0	5	0	0	0	0	100	43	0	65	0	0	0	0	0	25	0	41	80	0	0	52	
0	0	38	12	0	19	0	11	0	0	0	0	0	0	0	21	29	0	71	0	9	0	0	57	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	55	2	0	0	0	0	97	0	94	0	0	31	0	0	0	0	29	0	0	0	0	53	0	0	0	100	0	0	42	0	0	0	0	
88	0	77	15	0	0	0	0	0	0	0	20	0	0	0	0	34	0	99	97	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	60	0	90	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	19	0	0	0	0	0	0	0	0	13	38	84	0	0	0	0	0	0	0	0	43	0	0	0	15	0	0	14	0	0	41	0	0	0	0	0	0	0	0	
39	0	0	0	0	5	96	0	0	0	0	21	42	0	0	0	32	0	83	74	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	73	82	0	77	0	27	0	0	0	0	0	82	0	0	0	0	29	0	0	0	0	0	0	0	0	83	0	0	98	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	10	0	0	0	0	84	0	0	0	0	89	0	0	0	0	0	0	0	0	86	0	0	0	2	0	0	60	0	0	0	0	0	0	0	16	0	0	6	0	0	68	0	0	0	0	0	0	0	0	0	0	0	48	37	0	0	0	54	0	0	0	0	0	0	0	0	28	0	4	0	0	0	46	0	0	0	0	0	0	0	0	0	76	0	70	91	21	0	0	0	39	0	0	70	0	0	
0	15	0	0	0	0	0	0	0	0	0	0	0	0	52	0	25	0	0	0	0	29	0	0	0	0	0	17	0	64	36	0	0	0	0	0	38	16	0	0	0	0	0	1	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	90	0	0	83	0	0	0	0	0	37	0	0	33	0	0	0	0	0	0	20	0	0	0	42	0	0	94	77	0	0	0	0	0	0	0	0	27	0	0	19	20	
0	0	0	85	28	0	0	0	0	0	0	0	22	13	0	0	0	0	0	0	0	90	0	0	0	0	89	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	80	0	53	23	0	0	0	25	11	0	0	0	0	0	0	0	0	0	47	0	12	0	0	0	0	80	0	0	0	0	60	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	
0	0	0	0	0	0	0	0	0	0	63	0	72	0	0	0	0	0	0	0	0	0	41	0	90	0	49	0	0	0	0	10	0	0	85	60	0	0	0	0	0	0	0	78	0	0	9	0	0	18	0	0	44	0	0	80	0	0	0	0	89	0	20	73	0	0	89	0	0	80	0	83	0	38	0	0	0	57	0	0	0	66	0	0	0	0	0	0	0	0	26	0	0	0	0	69	0	0	0	30	
0	42	0	0	0	0	95	0	0	74	0	0	54	0	0	0	0	27	0	53	0	0	52	0	0	0	0	0	0	0	0	0	22	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	98	0	54	0	29	0	0	0	0	0	0	0	0	0	91	0	0	66	0	0	0	0	0	35	0	0	0	0	0	70	66	0	28	0	0	0	0	0	0	0	0	0	0	47	0	40	13	3	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	60	62	34	0	34	0	0	0	0	10	89	0	69	0	0	63	0	0	0	38	96	0	0	0	0	90	73	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	4	22	62	47	0	5	0	0	93	0	0	0	0	56	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	96	0	86	
0	0	28	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	5	65	0	0	0	0	82	0	1	0	78	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	27	0	0	0	99	43	0	0	0	0	0	17	0	8	48	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	96	0	0	
0	43	62	0	0	0	0	0	0	0	62	0	0	0	0	0	0	4	0	0	0	0	0	0	56	0	0	0	14	0	0	0	0	0	0	83	0	68	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	79	0	0	0	0	42	30	26	14	0	0	71	0	47	0	6	0	0	74	0	90	0	0	0	0	60	0	32	44	0	0	0	65	0	80	1	0	0	0	59	0	0	37	0	0	0	0	
39	0	0	31	0	0	0	0	0	0	0	58	14	0	0	0	0	0	47	0	0	57	0	0	0	0	0	0	0	0	37	5	0	0	0	0	77	0	0	0	0	0	31	0	74	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	42	0	0	0	0	0	0	34	0	0	0	0	42	0	3	0	0	0	18	24	0	0	0	0	0	66	0	0	0	35	0	0	0	0	0	0	0	98	0	13	
0	0	97	0	0	0	0	0	0	0	44	0	0	0	0	0	57	0	22	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	11	0	0	16	0	25	23	0	0	0	60	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	74	0	0	
0	0	0	0	0	0	14	0	47	48	0	2	0	53	0	0	0	0	0	0	18	5	97	0	0	79	81	27	73	0	0	0	0	0	0	0	27	0	0	0	0	0	0	18	0	0	0	0	0	0	0	70	0	0	0	0	0	0	69	0	30	0	0	0	0	0	0	32	0	0	0	0	0	0	0	18	99	0	0	0	0	22	89	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	95	39	22	69	0	0	0	0	0	0	23	32	0	32	0	93	34	27	56	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	6	0	0	0	34	25	0	0	0	0	0	0	0	0	5	0	4	0	95	0	0	68	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	46	0	79	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	91	0	0	74	0	27	0	54	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	88	38	0	0	0	0	0	0	0	0	78	0	0	0	0	90	0	0	88	0	0	0	0	0	0	80	0	42	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	31	0	5	0	24	0	0	0	0	0	0	0	98	96	0	0	0	0	0	0	0	0	0	0	90	0	28	0	0	0	0	0	19	0	54	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	79	0	11	0	0	0	0	57	0	0	0	0	0	47	72	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	49	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	39	0	0	49	0	61	0	0	0	0	0	0	62	19	0	0	0	22	22	96	0	0	0	89	80	0	0	0	0	0	0	0	70	0	88	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	84	0	100	0	23	0	0	0	0	0	
0	0	2	0	0	0	0	75	0	0	0	0	0	0	73	0	0	31	37	65	0	0	0	0	0	0	0	0	16	0	0	0	66	0	0	0	0	0	0	0	44	29	77	0	0	78	11	0	0	38	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	45	0	18	32	0	0	29	0	48	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	70	98	
0	0	0	44	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	84	0	0	0	69	19	0	0	0	0	0	0	82	0	0	53	0	0	0	0	79	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	49	0	28	27	0	0	0	0	0	98	0	58	0	0	0	0	0	0	66	0	88	0	10	
56	66	0	58	0	0	0	0	29	0	0	0	0	85	75	0	0	0	0	0	0	0	0	0	0	7	21	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	55	0	0	79	0	0	0	0	0	0	0	0	0	0	0	67	69	0	0	0	0	0	91	0	
0	0	0	0	0	0	59	0	0	20	0	0	82	0	0	0	0	0	0	0	14	0	0	10	0	0	67	0	57	0	88	0	0	7	0	0	0	0	0	0	80	0	0	0	0	0	16	0	25	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	41	0	0	0	45	0	0	0	0	43	0	80	0	0	0	0	0	89	0	0	0	0	0	0	0	
0	0	0	0	65	0	62	85	35	0	0	0	0	0	0	77	43	0	0	66	0	0	0	75	93	0	71	0	0	0	34	0	16	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	52	0	0	13	95	0	0	46	48	0	94	0	0	0	0	68	0	
71	0	0	0	0	0	98	35	0	14	0	78	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	25	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	10	0	75	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	7	0	0	0	71	0	0	0	36	0	
0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	1	44	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	29	0	0	25	0	0	0	0	42	0	23	69	0	0	0	0	65	0	0	0	27	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	28	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	76	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	17	34	0	0	0	57	0	0	90	11	0	0	0	0	30	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	27	50	0	90	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	
0	78	0	0	27	0	0	0	32	0	0	0	0	51	0	0	0	0	0	89	0	0	0	0	80	0	0	83	0	0	0	50	82	0	0	0	0	0	0	0	89	0	0	0	26	42	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	53	0	50	0	0	0	0	0	0	0	0	22	0	27	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	
31	0	0	33	0	0	0	0	0	0	0	63	98	0	0	0	0	13	0	0	72	35	0	83	0	0	0	5	0	76	0	0	0	0	0	19	0	54	0	0	0	0	0	0	14	0	0	0	0	78	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	97	0	0	0	37	61	56	90	0	0	0	0	0	45	59	0	0	0	0	0	35	0	63	0	4	54	0	0	30	11	0	0	0	49	0	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	87	0	0	12	27	0	0	0	0	0	0	74	0	22	0	0	0	0	83	0	20	91	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	96	30	0	9	0	0	0	0	0	0	0	0	0	0	53	0	38	0	0	0	0	29	0	0	88	0	24	0	0	8	0	0	14	0	55	0	62	93	27	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	68	0	0	0	43	0	68	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	61	0	0	0	0	0	85	0	0	0	66	0	0	0	0	24	32	62	0	0	0	0	0	
0	0	0	0	11	95	0	0	0	0	0	0	0	0	0	0	0	0	47	12	93	30	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	5	0	57	0	0	0	0	0	0	0	0	50	53	0	0	0	0	0	31	0	0	0	0	72	0	0	5	0	0	0	66	95	0	0	0	4	75	0	0	0	0	0	52	0	26	0	0	0	0	57	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	61	69	0	0	0	91	0	0	8	0	0	0	0	37	0	0	0	0	0	0	0	0	66	88	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	53	23	51	0	96	91	0	0	0	0	0	100	0	0	0	0	0	82	0	0	0	0	0	47	0	95	0	0	0	0	
0	0	0	0	0	0	0	0	2	0	0	5	12	0	0	0	0	0	52	0	0	37	0	0	84	0	0	0	42	26	0	0	0	45	54	0	0	0	0	0	89	0	0	27	47	0	23	0	4	90	0	0	0	0	0	0	0	0	0	90	50	0	0	0	31	0	0	0	65	0	0	0	29	0	0	0	0	0	69	0	0	0	8	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	
52	0	0	0	0	54	0	47	0	0	0	0	33	82	0	0	0	0	0	0	0	0	45	14	0	0	55	0	54	0	0	0	23	0	55	0	83	0	0	0	0	0	0	0	0	34	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	82	53	52	0	0	89	0	0	0	3	0	31	0	77	51	0	0	0	23	0	35	
0	33	0	48	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	22	99	0	0	0	65	0	0	0	0	0	0	0	2	0	0	0	37	0	0	0	4	0	6	0	0	0	95	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	83	0	67	80	0	62	0	98	0	0	0	0	0	0	1	0	37	0	0	86	0	0	25	0	
